"id","firmbr","firm","brand","city","year","quarter","share","constant","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
301420000,3014,3,14,24,88,1,0.0075648,1,0.1441,7,0,0.37715,-0.0067511,-0.24279,0.030892,-0.10145,-0.027143,0.53533,0.19533,-0.38606,0.72314,5.2006,0.010832,-0.039304,0.10049,0.21259,0.032307,0.13793,0.10687,0.14117,0.10654
400220000,4002,4,2,24,88,1,0.051365,1,0.12671,14,0,0.10411,-0.019528,-7.8376,0.080902,-0.014013,-0.0038762,-1.4423,0.093222,0.030281,0.42321,4.7843,-0.037258,-0.020632,0.088349,0.082743,0.060129,0.12472,0.081959,0.11161,0.091507
401020000,4010,4,10,24,88,1,0.015,1,0.11663,6,0,0.43324,-0.015455,0.44103,0.042188,-0.1114,-0.010542,0.86275,0.14305,-0.092865,0.81635,4.71,-0.0051936,-0.039105,0.093828,-0.0070355,0.10696,0.050123,0.081193,0.13969,0.086218
401220000,4012,4,12,24,88,1,0.015029,1,0.098461,12,0,0.15782,-0.0098986,-4.7958,0.068032,-0.028034,0.0016737,-0.83756,0.075149,0.11328,0.49584,5.5424,-0.031851,-0.022004,0.075378,0.072939,0.085608,0.094609,0.056949,0.027899,0.062474
601820000,6018,6,18,24,88,1,0.0016527,1,0.16588,0,0,0.31997,0.039208,9.1984,-0.11373,-0.096804,-0.05174,7.2952,0.31103,-0.84339,0.65978,5.6517,0.095817,-0.033795,0.14702,0.19863,0.13018,0.116,0.14525,0.16831,0.1302
100430000,1004,1,4,25,88,1,0.0020659,1,0.092563,2,1,-0.25644,0.061426,-2.1494,0.12517,-0.092807,0.0028269,2.7289,-0.29244,0.1302,0.2527,5.1172,-0.16623,-0.028191,0.044693,0.024981,0.036512,0.077083,0.052889,0.016636,0.057724
100630000,1006,1,6,25,88,1,0.010356,1,0.1401,18,1,-0.48066,0.0025787,-23.24,-0.66145,0.24739,0.034113,4.2355,0.2534,0.72182,-0.021166,-1.7189,-0.1043,-0.017761,0.097059,0.057829,0.13161,0.090747,0.11882,0.060028,0.090669
100730000,1007,1,7,25,88,1,0.029819,1,0.10172,4,1,-0.26498,0.04999,-2.6011,0.085335,-0.083939,-0.00028134,1.889,-0.2835,0.079832,0.24285,4.0576,-0.18675,-0.027222,0.042581,0.006099,0.06715,0.0086078,0.046033,0.093962,0.068343
100930000,1009,1,9,25,88,1,0.013912,1,0.087811,3,0,-0.40231,0.028572,-0.61172,0.012289,-0.11461,-0.00072964,1.579,0.060715,0.062456,0.39536,0.59856,0.02687,-0.023581,0.036416,0.0113,0.090418,0.039482,0.056296,-0.0079023,0.045691
101130000,1011,1,11,25,88,1,0.0041623,1,0.21304,12,0,-0.39914,-0.063648,-6.0901,0.063851,-0.086427,-0.055585,-1.8611,0.09362,-0.85425,0.38215,5.0824,0.070106,-0.086395,0.155,0.14578,0.20946,0.14753,0.17292,0.057052,0.17947
101330000,1013,1,13,25,88,1,0.0086937,1,0.12718,14,0,-0.44997,0.020008,-9.4466,0.062426,0.00070646,-0.00062535,-0.5241,0.04602,0.091628,0.41444,5.7982,0.0051884,-0.044621,0.090833,0.12229,0.14951,0.10202,0.10013,0.13873,0.083219
101730000,1017,1,17,25,88,1,0.010161,1,0.12812,3,1,-0.25882,0.0067173,-2.5244,0.071296,-0.088765,-0.012676,2.6235,-0.31464,-0.12821,0.25819,5.1313,-0.21332,-0.026683,0.094937,0.066476,0.042677,0.092935,0.077057,0.11643,0.089037
103030000,1030,1,30,25,88,1,0.001722,1,0.15323,4,0,-0.38412,-0.0072208,-0.70808,0.034085,-0.10179,-0.02713,1.9099,0.081912,-0.37358,0.37973,0.61039,0.042585,-0.05347,0.11879,0.20799,0.15588,0.11648,0.11041,0.13107,0.11394
104530000,1045,1,45,25,88,1,0.0059712,1,0.15361,14,0,-0.43759,0.00556,-8.3289,0.063349,-0.036179,-0.01247,-1.3522,0.062074,-0.10435,0.41677,5.9751,0.02963,-0.056988,0.12519,0.070222,0.11316,0.088181,0.10276,0.09587,0.11637
200530000,2005,2,5,25,88,1,0.0011045,1,0.13388,1,0,-0.38311,0.0074804,0.73621,0.024659,-0.10629,-0.018174,3.2132,0.076776,-0.22298,0.38485,-1.1216,0.032064,-0.043492,0.086786,-0.032157,0.02537,0.10632,0.092516,0.078057,0.10167
200830000,2008,2,8,25,88,1,0.019398,1,0.10959,11,0,-0.44935,0.023194,-4.9941,0.039713,-0.055574,-0.0034447,-0.71448,0.053829,0.028098,0.41016,4.4208,0.022041,-0.035171,0.076074,0.1055,0.18244,0.074706,0.059374,0.05722,0.065172
201530000,2015,2,15,25,88,1,0.0017366,1,0.1043,4,1,-0.26422,0.046422,-2.621,0.08349,-0.084397,-0.001367,1.9142,-0.28657,0.061838,0.24436,4.1033,-0.1902,-0.027205,0.082413,0.1149,0.099135,0.093106,0.052758,0.012248,0.071066
201630000,2016,2,16,25,88,1,0.0045509,1,0.12288,3,1,-0.25836,0.016213,-2.5013,0.077519,-0.089064,-0.010149,2.5771,-0.31116,-0.08561,0.25696,5.059,-0.2082,-0.02697,0.095093,0.00030459,0.027438,0.023502,0.063223,0.080023,0.082428
201930000,2019,2,19,25,88,1,0.0069065,1,0.11494,13,0,-0.45621,0.022767,-7.9408,0.054353,-0.012007,-0.00024223,-0.53168,0.045809,0.089597,0.41308,5.3104,0.0070879,-0.038567,0.067615,-0.0043777,0.085242,0.073087,0.077458,0.058566,0.080968
202630000,2026,2,26,25,88,1,0.0072733,1,0.15166,13,0,-0.43485,0.0037525,-6.8728,0.056936,-0.055096,-0.015537,-1.4111,0.066582,-0.1616,0.41178,5.4856,0.038151,-0.055261,0.11239,0.068427,0.12115,0.12817,0.10281,0.13532,0.11327
202830000,2028,2,28,25,88,1,0.006823,1,0.18879,16,1,-0.34786,-0.067036,-12.446,-0.35734,0.045591,-0.008089,-0.79311,-0.086018,-0.0052167,0.19188,-2.592,-0.15473,-0.025387,0.15633,0.16184,0.15503,0.12147,0.13439,0.18438,0.14642
204030000,2040,2,40,25,88,1,0.0053853,1,0.11161,10,0,-0.43887,0.021838,-3.9531,0.034747,-0.074069,-0.0056414,-0.64966,0.058723,-0.010076,0.40532,3.9559,0.029798,-0.03544,0.086013,0.018479,0.072064,0.084313,0.079166,0.052734,0.068503
204830000,2048,2,48,25,88,1,0.0020803,1,0.13426,3,0,-0.38529,0.0069786,-0.28037,0.027494,-0.10606,-0.01818,2.2034,0.076667,-0.2227,0.38321,0.16028,0.037581,-0.043611,0.1084,0.036944,0.098841,0.12593,0.1082,0.13179,0.097366
300630000,3006,3,6,25,88,1,0.057128,1,0.11728,20,1,-0.56032,-0.001684,-28.993,-0.58921,0.3283,0.03729,6.7072,0.35293,0.75779,-0.16795,-4.1228,-0.21604,-0.0099228,0.065288,0.019206,0.10709,0.014766,0.073177,0.12937,0.070007
301430000,3014,3,14,25,88,1,0.027836,1,0.11784,7,0,-0.40826,0.017293,-2.1182,0.027884,-0.10123,-0.010329,0.22664,0.068245,-0.090652,0.39094,2.4847,0.03984,-0.036669,0.092149,0.04347,0.0097636,0.11465,0.082956,0.073274,0.078157
400230000,4002,4,2,25,88,1,0.01332,1,0.13644,14,0,-0.446,0.016245,-8.9971,0.062557,-0.013423,-0.0042329,-0.82544,0.051653,0.033097,0.41727,5.8819,0.013457,-0.048966,0.087692,0.15092,0.1014,0.026401,0.10615,0.097996,0.09452
401030000,4010,4,10,25,88,1,0.016891,1,0.088376,6,0,-0.4186,0.028049,-1.5551,0.016371,-0.10402,-0.00094258,0.41629,0.057984,0.058563,0.39622,2.0843,0.028288,-0.024511,0.045897,0.059265,-0.0091132,0.015666,0.051376,0.013275,0.044788
401230000,4012,4,12,25,88,1,0.012531,1,0.12772,12,0,-0.44418,0.016872,-5.9581,0.047942,-0.052443,-0.0076607,-0.97965,0.058582,-0.035221,0.41234,4.9432,0.027582,-0.043661,0.094143,0.13513,0.12519,0.091536,0.085607,0.060103,0.081806
601830000,6018,6,18,25,88,1,0.0034606,1,0.1505,0,0,-0.38128,-0.0044447,1.6151,0.02691,-0.10202,-0.026336,3.9949,0.081081,-0.36125,0.38295,-2.0701,0.030037,-0.052632,0.10264,0.1306,0.15088,0.082914,0.12856,0.18307,0.10273
100430000,1004,1,4,26,88,1,0.0056891,1,0.10066,2,1,-0.021725,0.069193,-4.8114,-0.24752,-0.34932,-0.019731,3.1244,-0.67464,-0.27238,-0.41169,2.4149,-0.76,0.0086587,0.080566,0.037593,0.19513,0.057488,0.058924,0.078099,0.064527
100630000,1006,1,6,26,88,1,0.011766,1,0.13844,18,1,-0.12677,0.059796,-10.341,0.009336,-0.089058,-0.013264,-1.7573,-0.077494,-0.13468,-0.4085,-7.542,-0.45373,0.018994,0.086556,0.072452,0.096706,0.023722,0.099364,0.16438,0.096332
100730000,1007,1,7,26,88,1,0.024053,1,0.11645,4,1,-0.051456,0.070991,-2.6432,-0.29704,-0.34215,-0.032526,1.4456,-0.65697,-0.50277,-0.40484,0.83821,-0.74717,0.012193,0.070247,0.064559,0.059361,0.12321,0.07717,0.070408,0.088006
100930000,1009,1,9,26,88,1,0.012011,1,0.11476,3,0,0.042717,0.081552,-3.9595,-0.40544,-0.35121,-0.029026,2.6922,0.23476,-0.43476,-0.39832,1.8531,0.043275,0.011068,0.075008,0.035294,0.01843,0.092064,0.08551,0.10138,0.091111
101130000,1011,1,11,26,88,1,0.050878,1,0.18218,12,0,-0.026771,0.094855,-0.15162,-0.26933,-0.30565,-0.077949,-4.5217,0.15314,-1.3107,-0.32173,-4.2547,0.0041608,0.022367,0.16163,0.1606,0.12364,0.13422,0.12261,0.099667,0.14274
101330000,1013,1,13,26,88,1,0.018179,1,0.10192,14,0,-0.040041,0.069201,-5.791,-0.18121,-0.19056,-0.018721,-2.8838,0.065253,-0.26393,-0.18026,-2.7099,-0.039376,0.001,0.06955,-0.0083239,0.089853,0.080865,0.060325,0.12746,0.070436
101730000,1017,1,17,26,88,1,0.064491,1,0.10652,3,1,-0.039277,0.068856,-3.6402,-0.27965,-0.34572,-0.024772,2.2454,-0.662,-0.36374,-0.409,1.5988,-0.75252,0.010007,0.065136,0.1003,0.089836,0.017251,0.04598,0.08874,0.069109
103030000,1030,1,30,26,88,1,0.0097002,1,0.12878,4,0,0.032634,0.081215,-2.9427,-0.40024,-0.34753,-0.042248,1.7605,0.24085,-0.6763,-0.39286,1.0923,0.040437,0.01409,0.10987,0.054225,0.036803,0.057328,0.091428,0.12057,0.10378
104530000,1045,1,45,26,88,1,0.002104,1,0.13281,14,0,-0.041963,0.078046,-4.5879,-0.19577,-0.2276,-0.031858,-3.5908,0.080683,-0.48146,-0.2149,-3.3393,-0.035727,0.006392,0.083712,0.10985,0.13941,0.095555,0.089355,0.090652,0.10326
200530000,2005,2,5,26,88,1,0.012659,1,0.15171,1,0,0.019464,0.068647,-6.684,-0.47521,-0.34547,-0.068396,5.6937,0.34993,-1.1622,-0.39271,3.6153,0.042023,0.019302,0.11634,0.19306,0.22356,0.12491,0.10726,0.06867,0.10498
200830000,2008,2,8,26,88,1,0.036801,1,0.13656,11,0,-0.035194,0.079849,-0.4587,-0.21374,-0.29143,-0.042077,-3.3082,0.11504,-0.66898,-0.2958,-3.3243,-0.0092894,0.011554,0.11785,0.062279,0.081242,0.12543,0.10733,0.084582,0.094187
201530000,2015,2,15,26,88,1,0.0051065,1,0.10262,4,1,-0.072776,0.063417,-2.5128,-0.34786,-0.34073,-0.022652,1.3257,-0.62965,-0.32806,-0.409,0.72462,-0.73693,0.0093336,0.085194,0.043318,2.402e-05,0.11109,0.049935,0.045466,0.08367
201630000,2016,2,16,26,88,1,0.035603,1,0.13996,3,1,-0.0088471,0.07891,-3.9957,-0.18364,-0.34538,-0.052846,2.6548,-0.73499,-0.86976,-0.39912,1.8468,-0.76789,0.01707,0.087254,0.13568,0.15304,0.16,0.09004,0.10531,0.1104
201930000,2019,2,19,26,88,1,0.052938,1,0.12366,13,0,-0.044497,0.075135,-3.1495,-0.18554,-0.23918,-0.029549,-3.4168,0.082787,-0.44581,-0.22445,-3.2182,-0.031311,0.0056485,0.075621,0.038342,0.12564,0.056635,0.094939,0.13756,0.091676
202630000,2026,2,26,26,88,1,0.011389,1,0.12641,13,0,-0.044255,0.07609,-3.0518,-0.18755,-0.24224,-0.030994,-3.475,0.084523,-0.47044,-0.22823,-3.2782,-0.030549,0.0062366,0.084574,0.094713,0.098988,0.14914,0.10093,0.088915,0.085837
202830000,2028,2,28,26,88,1,0.0042406,1,0.17169,16,1,-0.15833,0.076067,-3.2103,-0.20625,-0.22151,-0.045119,-4.196,-0.32415,-0.69734,-0.36287,-6.3916,-0.51368,0.023897,0.14188,0.058561,0.11296,0.14588,0.14334,0.20041,0.13426
204030000,2040,2,40,26,88,1,0.009885,1,0.16325,10,0,-0.015765,0.088065,0.32979,-0.28487,-0.31887,-0.067319,-3.2587,0.1666,-1.1255,-0.34302,-3.1742,0.012666,0.019643,0.13522,0.098538,0.10202,0.13782,0.13179,0.114,0.12853
204830000,2048,2,48,26,88,1,0.004112,1,0.14993,3,0,0.024014,0.073899,-4.3203,-0.44884,-0.34595,-0.065114,3.0801,0.30821,-1.099,-0.39237,1.9949,0.042415,0.018888,0.13053,0.027486,0.12134,0.14427,0.13699,0.17084,0.12259
300630000,3006,3,6,26,88,1,0.020381,1,0.11659,20,1,-0.076383,0.051467,-16.386,0.11817,0.0007996,-0.0011697,0.1436,0.048555,0.069373,-0.46613,-9.4355,-0.48829,0.016957,0.07287,0.13087,0.12368,0.075697,0.073308,0.13319,0.077282
301430000,3014,3,14,26,88,1,0.0065311,1,0.17729,7,0,0.0079399,0.070504,-0.63148,-0.3996,-0.33799,-0.091864,-1.234,0.26973,-1.59,-0.37894,-1.1254,0.034093,0.024668,0.15605,0.10161,0.16027,0.13414,0.13673,0.16297,0.14373
400230000,4002,4,2,26,88,1,0.0021017,1,0.18317,14,0,-0.037826,0.095404,-2.3919,-0.23802,-0.27631,-0.067037,-4.9148,0.11873,-1.1005,-0.2786,-4.6239,-0.015776,0.019347,0.13374,0.13739,0.14272,0.098237,0.15116,0.075293,0.15157
401030000,4010,4,10,26,88,1,0.013962,1,0.094379,6,0,0.0094392,0.062408,-0.76266,-0.2721,-0.33452,-0.015803,-0.19588,0.14348,-0.20602,-0.36909,-0.68012,0.017517,0.0059491,0.084213,0.028501,0.082164,0.019656,0.059952,0.070825,0.053853
401230000,4012,4,12,26,88,1,0.0096645,1,0.092997,12,0,-0.05018,0.063152,-2.6076,-0.16057,-0.22531,-0.016832,-2.7864,0.071877,-0.2347,-0.20536,-2.6544,-0.031785,0.00099534,0.048912,0.15086,0.10466,0.043072,0.058636,0.045216,0.068461
601830000,6018,6,18,26,88,1,0.0054816,1,0.149,0,0,0.018222,0.069673,-7.8401,-0.48185,-0.34535,-0.065331,7.0279,0.361,-1.1054,-0.39281,4.4152,0.041776,0.018679,0.11788,0.19189,0.18025,0.12374,0.11444,0.16774,0.11349
100430000,1004,1,4,27,88,1,0.0023908,1,0.11899,2,1,-0.16699,0.041808,-3.8954,0.030046,-0.39355,-0.04413,3.2231,-0.75909,-0.71553,0.32165,7.142,-0.43212,-0.0071269,0.081638,0.036984,0.057718,0.054613,0.080342,0.096246,0.093108
100630000,1006,1,6,27,88,1,0.056142,1,0.1073,18,1,-0.25705,0.043499,-11.299,-0.17076,-0.32692,-0.035743,-6.1416,-0.37417,-0.57087,0.2368,-0.9053,-0.52903,-0.0083844,0.067546,0.071984,0.048484,0.032441,0.049327,0.045053,0.065189
100730000,1007,1,7,27,88,1,0.053974,1,0.088969,4,1,-0.15048,0.044899,-2.9974,-0.13134,-0.39111,-0.022597,0.91107,-0.67088,-0.33476,0.29514,6.4364,-0.42774,-0.012695,0.05372,0.099649,0.13285,0.06333,0.036006,0.046651,0.057829
100930000,1009,1,9,27,88,1,0.0058153,1,0.087638,3,0,-0.23971,0.044288,-3.3313,-0.21447,-0.37812,-0.011385,3.0671,0.11767,-0.11623,0.40561,-1.5795,0.023346,-0.0012008,0.072627,0.11872,0.059762,0.073222,0.049169,-0.01223,0.054688
101130000,1011,1,11,27,88,1,0.21535,1,0.1386,12,0,-0.31791,0.051643,-5.3402,-0.050924,-0.34516,-0.052001,-4.6097,0.06795,-0.84832,0.4782,6.2462,0.034396,-0.015554,0.098107,0.1245,0.074796,0.044058,0.077465,0.045959,0.090641
101330000,1013,1,13,27,88,1,0.022323,1,0.10496,14,0,-0.39266,0.053173,-8.1707,-0.015923,-0.31927,-0.033154,-4.7911,0.029703,-0.52351,0.55387,7.409,0.032366,-0.014509,0.058791,0.067153,0.065793,0.077225,0.083364,0.074358,0.076853
101730000,1017,1,17,27,88,1,0.076673,1,0.12104,3,1,-0.16862,0.042211,-3.4989,-0.015404,-0.39156,-0.045767,2.2601,-0.74367,-0.74504,0.32118,6.8137,-0.43468,-0.0067574,0.08297,-0.011406,0.04267,0.12295,0.092897,0.14747,0.079572
103030000,1030,1,30,27,88,1,0.0017981,1,0.13031,4,0,-0.24786,0.04602,-3.4175,-0.27544,-0.37326,-0.052225,2.5015,0.14575,-0.86143,0.41165,-1.0747,0.037657,-0.011397,0.091286,0.0075329,0.079793,0.064597,0.10459,0.078905,0.10326
104530000,1045,1,45,27,88,1,0.0062374,1,0.10691,14,0,-0.38997,0.053309,-8.1455,-0.016008,-0.32002,-0.033915,-4.812,0.030363,-0.53596,0.55106,7.3647,0.032441,-0.01481,0.069821,0.078558,-0.056717,0.052567,0.065393,-0.025059,0.073113
200530000,2005,2,5,27,88,1,0.022567,1,0.095363,1,0,-0.24276,0.044912,-3.3846,-0.26198,-0.37652,-0.016415,5.5767,0.13339,-0.20451,0.40729,-6.4127,0.02633,-0.00048569,0.047478,0.015798,-0.012091,0.038921,0.041363,0.095107,0.064729
200830000,2008,2,8,27,88,1,0.039496,1,0.082525,11,0,-0.3899,0.050042,-4.9297,-0.024593,-0.32641,-0.022435,-3.6906,0.037344,-0.34144,0.56505,6.6182,0.027075,-0.011185,0.048637,-0.0039355,0.043718,0.034424,0.033321,-0.010718,0.050481
201530000,2015,2,15,27,88,1,0.0037281,1,0.081342,4,1,-0.14662,0.045426,-2.9499,-0.14205,-0.39102,-0.017782,0.82272,-0.65926,-0.25089,0.28938,6.4211,-0.42644,-0.014099,0.062087,0.053585,0.065887,0.04937,0.028121,0.084828,0.052933
201630000,2016,2,16,27,88,1,0.0079725,1,0.14127,3,1,-0.18331,0.042221,-3.5152,0.059215,-0.38818,-0.063618,2.5868,-0.78057,-1.0686,0.33608,6.8687,-0.44563,-0.0030791,0.13743,0.058668,0.010407,0.086595,0.096049,0.17113,0.1102
201930000,2019,2,19,27,88,1,0.0011856,1,0.13366,13,0,-0.34112,0.052787,-6.4873,-0.029433,-0.33624,-0.047225,-4.8862,0.051792,-0.76188,0.50098,6.5274,0.033515,-0.016739,0.11636,0.1167,0.13854,0.11175,0.097857,0.13018,0.098073
202630000,2026,2,26,27,88,1,0.0051711,1,0.13659,13,0,-0.33727,0.05246,-6.4433,-0.031228,-0.33745,-0.049002,-4.9291,0.053996,-0.79287,0.49656,6.4889,0.033851,-0.016869,0.089812,0.15888,0.11499,0.13534,0.10357,0.069509,0.10008
202830000,2028,2,28,27,88,1,0.021754,1,0.17846,16,1,-0.23983,0.021829,-8.8,-0.21672,-0.34522,-0.070577,-6.2839,-0.47657,-1.1593,0.29174,1.1462,-0.50321,0.0027201,0.15106,0.20168,0.12435,0.14605,0.14051,0.076004,0.14498
204030000,2040,2,40,27,88,1,0.0023109,1,0.14447,10,0,-0.27825,0.049085,-3.9648,-0.12231,-0.36047,-0.06094,-3.5415,0.10321,-1.0146,0.43897,5.689,0.037742,-0.013578,0.11603,0.11673,0.12927,0.11619,0.11002,0.095599,0.1095
204830000,2048,2,48,27,88,1,0.0018483,1,0.15169,3,0,-0.25341,0.047012,-3.3914,-0.32353,-0.37073,-0.0757,3.8606,0.16196,-1.2949,0.41816,-3.395,0.04374,-0.018758,0.10967,0.12286,0.15949,0.02355,0.12464,0.08465,0.13102
300630000,3006,3,6,27,88,1,0.0095668,1,0.12303,20,1,-0.2593,0.039577,-13.792,-0.18344,-0.32737,-0.041507,-6.8176,-0.36949,-0.66389,0.24477,-2.3704,-0.53316,-0.0061384,0.091906,0.0974,0.16984,0.14054,0.1013,0.057679,0.07949
301430000,3014,3,14,27,88,1,0.01771,1,0.14846,7,0,-0.2521,0.047153,-3.5538,-0.24037,-0.37079,-0.069866,-0.74535,0.14204,-1.184,0.41409,3.2833,0.04243,-0.014464,0.11687,0.098203,0.083804,0.097254,0.10746,0.073422,0.128
400230000,4002,4,2,27,88,1,0.013089,1,0.12727,14,0,-0.36301,0.053373,-7.8508,-0.018266,-0.32783,-0.042834,-5.0591,0.038975,-0.6847,0.52183,6.9296,0.033433,-0.017367,0.099071,-0.037229,-0.0042417,0.091799,0.086718,0.11046,0.094797
401030000,4010,4,10,27,88,1,0.005854,1,0.087,6,0,-0.26579,0.045746,-2.8375,-0.13243,-0.36951,-0.015575,-0.27801,0.091346,-0.19992,0.43768,3.2396,0.022958,-0.0062963,0.048604,0.095583,-0.0051238,0.085916,0.053742,0.11844,0.058695
401230000,4012,4,12,27,88,1,0.022587,1,0.098392,12,0,-0.37846,0.052729,-5.8128,-0.023248,-0.32726,-0.029739,-4.1641,0.038543,-0.46454,0.54747,6.7628,0.029597,-0.013185,0.07118,0.16003,0.031721,0.017329,0.062284,-0.011472,0.061332
601830000,6018,6,18,27,88,1,0.0026353,1,0.17345,0,0,-0.26055,0.04813,-2.8927,-0.36075,-0.36779,-0.10123,7.5225,0.17263,-1.7687,0.42749,-9.6823,0.046689,-0.029136,0.11641,0.17146,0.14719,0.17322,0.15225,0.057087,0.14406
100430000,1004,1,4,29,88,1,0.018884,1,0.052767,2,1,-0.42036,0.002328,0.12574,-0.4255,-0.21858,0.0023732,1.75,-0.34476,0.092154,0.10174,1.531,-0.062417,-0.0069662,0.015726,0.017142,0.11622,0.084363,0.011333,0.022983,0.024483
100630000,1006,1,6,29,88,1,0.018482,1,0.10856,18,1,-0.044455,-0.031359,-14.438,-0.80961,0.13368,0.012978,2.3783,0.12527,0.31492,-0.1802,-4.9046,-0.31882,0.014863,0.070117,-0.0013523,0.03862,0.11607,0.055985,0.046763,0.069
100730000,1007,1,7,29,88,1,0.01931,1,0.092132,4,1,-0.38561,-0.0013299,0.66958,-0.40477,-0.20547,-0.011499,1.2138,-0.3827,-0.13067,0.11681,1.5004,-0.083948,-0.0055658,0.034357,0.19928,0.062136,0.062676,0.057163,0.040096,0.0615
100930000,1009,1,9,29,88,1,0.044955,1,0.062441,3,0,-0.45626,-0.001154,0.25045,-0.054938,-0.22341,-6.084e-05,1.2455,0.11111,0.060068,0.2645,0.64888,0.004758,-0.0073326,0.033748,0.044399,0.07135,0.021247,0.030384,0.078743,0.023961
101130000,1011,1,11,29,88,1,0.030405,1,0.1499,12,0,-0.34848,0.0032557,-2.2167,-0.047505,-0.19146,-0.039765,-2.6992,0.13816,-0.61402,0.20371,1.912,0.025676,-0.012699,0.10996,0.062314,0.098435,0.10175,0.10488,0.19929,0.10032
101330000,1013,1,13,29,88,1,0.03619,1,0.10265,14,0,-0.24534,-0.0035991,-4.5877,0.0043106,-0.11106,-0.010291,-1.813,0.086451,-0.10774,0.11365,1.1862,0.041531,-0.0023874,0.058781,0.072396,0.098643,0.047274,0.060858,0.095258,0.066269
101730000,1017,1,17,29,88,1,0.0105,1,0.11279,3,1,-0.40752,-0.0038551,0.71108,-0.3065,-0.21515,-0.018991,2.1689,-0.55477,-0.24643,0.13916,1.6945,-0.14419,-0.0064428,0.091289,0.089228,0.116,0.027875,0.071057,0.033102,0.077516
103030000,1030,1,30,29,88,1,0.0098531,1,0.09326,4,0,-0.44337,-0.0021307,0.47516,-0.080186,-0.21985,-0.0096554,1.0577,0.15748,-0.087066,0.25447,0.99275,0.021665,-0.013994,0.056498,0.12725,0.14383,0.042154,0.063303,0.099953,0.066178
104530000,1045,1,45,29,88,1,0.0018783,1,0.17847,14,0,-0.33688,0.0046197,-3.6245,-0.045183,-0.18629,-0.055614,-3.877,0.15126,-0.88948,0.1864,1.6625,0.03175,-0.010182,0.11928,0.080687,0.11249,0.1526,0.14366,0.12404,0.14055
200530000,2005,2,5,29,88,1,0.0025416,1,0.11702,1,0,-0.43795,-0.0021533,1.3073,-0.24741,-0.21758,-0.011716,6.3048,0.43261,-0.08831,0.21966,2.7555,0.14593,-0.016463,0.11191,0.10371,0.051818,0.068782,0.085134,0.072955,0.080434
200830000,2008,2,8,29,88,1,0.013908,1,0.11884,11,0,-0.34371,0.001912,-1.5803,-0.039629,-0.1877,-0.023755,-1.9482,0.11731,-0.34041,0.20901,2.042,0.022328,-0.011109,0.082697,0.11636,0.12891,0.098497,0.066938,0.056801,0.083067
201530000,2015,2,15,29,88,1,0.011986,1,0.088337,4,1,-0.3845,-0.00098817,0.66478,-0.41063,-0.20463,-0.010072,1.1871,-0.37152,-0.1079,0.11432,1.4991,-0.081087,-0.005628,0.052183,0.16195,0.041646,0.051524,0.059373,-0.0061015,0.051806
201630000,2016,2,16,29,88,1,0.011878,1,0.15084,3,1,-0.4136,-0.015873,0.87864,-0.02125,-0.21367,-0.060889,3.3638,-1.0141,-1.0364,0.18028,2.0997,-0.3559,-0.0056521,0.11842,0.12413,0.046336,0.12277,0.12606,0.099606,0.11006
201930000,2019,2,19,29,88,1,0.010194,1,0.12525,13,0,-0.30544,0.0026696,-3.0069,-0.023019,-0.16563,-0.023852,-2.4354,0.11055,-0.33817,0.17444,1.8677,0.032057,-0.0081015,0.075474,0.12901,0.12249,0.058447,0.091695,0.12716,0.085481
202630000,2026,2,26,29,88,1,0.0018083,1,0.19445,13,0,-0.36508,-0.0028294,-3.1377,-0.082625,-0.19733,-0.077495,-4.7798,0.20442,-1.3021,0.19882,1.0328,0.042647,-0.009987,0.1651,0.091509,0.16913,0.16742,0.1514,0.22474,0.15885
202830000,2028,2,28,29,88,1,0.030387,1,0.17542,16,1,-0.19261,-0.0083166,-8.469,-0.66086,-0.064875,-0.025372,-1.5821,-0.15592,-0.33011,-0.040554,-2.7303,-0.26082,0.017517,0.11269,0.20469,0.10559,0.10481,0.15149,0.054865,0.13718
204030000,2040,2,40,29,88,1,0.0043058,1,0.11928,10,0,-0.36281,0.0011818,-1.0344,-0.047942,-0.19638,-0.024828,-1.6568,0.12332,-0.35937,0.22206,1.9835,0.018791,-0.012656,0.076313,0.11209,0.062507,0.15692,0.071188,0.054508,0.07227
204830000,2048,2,48,29,88,1,0.001108,1,0.14844,3,0,-0.42608,-0.015184,0.86966,-0.27946,-0.21446,-0.061105,3.6668,0.48476,-1.0451,0.21256,2.0914,0.16935,-0.010876,0.07892,0.06389,0.144,0.15338,0.11438,0.12372,0.11748
300630000,3006,3,6,29,88,1,0.044284,1,0.089973,20,1,0.020611,-0.033966,-18.068,-0.81682,0.24292,0.020251,4.9389,0.24846,0.42927,-0.22074,-5.7968,-0.31602,0.014054,0.035102,0.083771,0.033636,0.067439,0.058707,0.022346,0.043799
301430000,3014,3,14,29,88,1,0.022218,1,0.16708,7,0,-0.41635,-0.017552,-0.48071,-0.20727,-0.21169,-0.07928,-2.021,0.37628,-1.3846,0.21712,0.40422,0.11654,-0.010929,0.14531,0.10723,0.10038,0.11773,0.13414,0.13359,0.12124
400230000,4002,4,2,29,88,1,0.00071639,1,0.19223,14,0,-0.34841,0.0020946,-3.7087,-0.059067,-0.1912,-0.068612,-4.5163,0.1737,-1.1275,0.19007,1.3908,0.034995,-0.0095902,0.15188,0.23159,0.16831,0.1579,0.16376,0.13223,0.15116
